Cod_curso,Cod_grupo_curso,Cod_regiao_curso,Nota_geral,Escolaridade_pai,Escolaridade_mae,Renda,Tipo_escola,Horas_estudos
13741,702,4,"51,8",D,C,A,A,C
13741,702,4,,E,D,F,A,B
13741,702,4,,F,E,E,B,B
13741,702,4,"63,4",D,D,B,A,B
13741,702,4,"63,6",D,D,B,B,C
13741,702,4,51,D,D,B,D,C
13741,702,4,"60,3",E,F,F,B,C
13741,702,4,"41,7",B,E,C,A,B
13741,702,4,,,,,,
13741,702,4,"52,9",D,D,B,B,D
13741,702,4,,E,E,E,B,C
13741,702,4,"49,3",E,D,E,B,E
13741,702,4,"68,3",D,F,E,B,C
13741,702,4,"83,5",D,D,D,B,E
13741,702,4,"63,5",B,B,E,A,B
13741,702,4,"64,7",D,D,D,A,C
13741,702,4,"53,7",D,E,D,A,B
13741,702,4,"36,2",D,C,B,A,B
13741,702,4,"42,6",D,E,D,A,C
13741,702,4,"60,2",B,B,E,A,D
13741,702,4,"48,4",D,D,B,A,B
13741,702,4,"87,3",D,D,B,A,C
13741,702,4,49,E,D,E,B,A
13741,702,4,"74,4",B,F,C,B,C
13741,702,4,"51,6",E,C,A,E,B
13741,702,4,"45,8",C,D,D,A,E
13741,702,4,56,B,B,A,A,E
13741,702,4,"73,8",C,C,F,B,B
13741,702,4,"31,5",E,E,C,D,C
13741,702,4,,C,C,B,A,C
13741,702,4,"34,3",D,D,C,B,C
13741,702,4,"61,8",D,D,B,B,C
13741,702,4,75,C,C,C,A,E
13873,702,4,"49,9",B,B,A,A,C
13873,702,4,"69,1",E,D,F,B,E
13873,702,4,55,E,D,B,A,D
13873,702,4,"52,8",B,C,B,A,D
13873,702,4,"49,2",C,B,B,A,C
13873,702,4,"44,3",B,C,D,A,D
13873,702,4,"40,2",B,B,B,A,D
13873,702,4,"69,9",B,B,B,A,C
14233,702,4,46,B,B,E,A,B
14233,702,4,"65,3",C,C,B,A,E
14233,702,4,"33,5",D,B,D,A,C
14233,702,4,"65,3",F,E,F,B,C
14233,702,4,,,,,,
14233,702,4,,,,,,
14233,702,4,"24,6",C,F,C,A,C
14233,702,4,"29,3",E,C,B,B,B
14233,702,4,"49,8",D,D,D,A,B
14233,702,4,36,C,D,A,A,D
14233,702,4,78,F,E,B,B,B
14233,702,4,"85,4",C,E,D,B,E
14233,702,4,"55,1",B,B,B,A,C
14233,702,4,"68,1",C,C,C,A,B
14233,702,4,"22,9",D,F,D,B,E
14233,702,4,"52,4",A,D,B,B,E
14233,702,4,"35,8",D,B,A,A,C
14233,702,4,"55,8",C,D,C,A,D
14233,702,4,"76,3",E,B,F,B,C
14233,702,4,"80,6",E,E,E,B,C
14233,702,4,"31,2",C,D,B,A,B
14233,702,4,"44,5",E,D,B,B,C
14233,702,4,"43,2",D,D,A,A,E
14542,702,4,"50,6",B,C,C,A,B
14542,702,4,"56,2",C,D,B,A,D
14542,702,4,62,B,D,C,A,C
14542,702,4,"53,8",B,C,D,A,C
14542,702,4,"52,7",B,B,A,A,C
14542,702,4,"51,9",B,F,E,A,E
14542,702,4,"34,4",B,B,C,A,B
14542,702,4,"62,5",C,C,C,A,C
14542,702,4,"60,1",D,F,D,B,D
14542,702,4,"49,6",D,D,C,A,B
14542,702,4,"43,6",B,C,C,E,E
14542,702,4,"62,1",D,D,D,A,B
14542,702,4,"57,4",B,C,C,A,C
14700,702,4,"43,4",D,D,D,A,B
14700,702,4,"33,2",E,D,C,A,C
14700,702,4,"83,2",D,D,E,A,B
14700,702,4,"74,4",F,E,D,A,C
14700,702,4,,D,B,A,A,B
14700,702,4,"58,1",D,E,F,B,B
14700,702,4,"58,5",B,D,B,A,C
14700,702,4,"63,7",D,D,D,B,D
14700,702,4,"50,3",C,D,C,E,C
14700,702,4,"89,2",D,D,E,A,D
14700,702,4,"21,9",B,C,A,A,A
