Cod_curso,Cod_grupo_curso,Cod_regiao_curso,Nota_geral,Escolaridade_pai,Escolaridade_mae,Renda,Tipo_escola,Horas_estudos
774,5402,4,,,,,,
774,5402,4,"60,3",D,C,B,B,B
774,5402,4,"61,9",B,C,A,A,E
774,5402,4,,E,E,E,E,C
774,5402,4,,,,,,
774,5402,4,57,C,E,D,A,C
774,5402,4,"44,6",D,D,E,B,C
774,5402,4,"41,6",B,B,B,A,B
774,5402,4,,,,,,
774,5402,4,,,,,,
774,5402,4,"65,4",D,D,C,A,E
774,5402,4,"51,6",D,D,C,A,C
774,5402,4,"51,1",D,E,E,A,B
774,5402,4,,,,,,
774,5402,4,,,,,,
774,5402,4,,,,,,
774,5402,4,"37,1",,,,,
774,5402,4,,,,,,
774,5402,4,,,,,,
774,5402,4,,,,,,
775,2402,4,"47,5",,,,,
775,2402,4,"68,1",D,D,B,B,C
775,2402,4,,,,,,
775,2402,4,"61,1",,,,,
775,2402,4,"30,7",D,D,C,A,A
775,2402,4,"70,2",C,D,A,A,C
775,2402,4,"31,2",C,E,C,A,C
775,2402,4,"63,5",D,D,A,A,C
775,2402,4,"25,6",,,,,
775,2402,4,,,,,,
775,2402,4,,,,,,
775,2402,4,"47,3",,,,,
775,2402,4,,,,,,
775,2402,4,"42,5",E,B,B,A,B
775,2402,4,"28,7",,,,,
775,2402,4,,,,,,
775,2402,4,,,,,,
775,2402,4,"79,3",F,F,F,B,E
775,2402,4,,,,,,
775,2402,4,"63,9",F,F,F,A,B
775,2402,4,,C,D,D,A,B
775,2402,4,,,,,,
775,2402,4,,,,,,
775,2402,4,,,,,,
775,2402,4,"68,7",D,F,E,A,E
775,2402,4,"59,2",D,C,D,A,C
775,2402,4,"72,4",E,F,C,B,E
775,2402,4,"59,6",D,D,E,B,C
775,2402,4,"51,9",C,D,C,A,B
775,2402,4,"55,1",A,D,D,A,B
775,2402,4,"52,9",D,E,C,A,C
775,2402,4,"64,6",,,,,
775,2402,4,"74,8",E,F,E,B,D
775,2402,4,,,,,,
775,2402,4,"57,9",D,B,C,B,C
775,2402,4,"76,8",E,E,F,B,D
775,2402,4,"68,2",D,C,B,A,C
775,2402,4,,,,,,
775,2402,4,"56,9",D,E,B,D,B
775,2402,4,"68,6",E,F,E,B,D
775,2402,4,,,,,,
775,2402,4,,,,,,
775,2402,4,,,,,,
775,2402,4,"51,2",C,D,B,A,C
775,2402,4,,,,,,
775,2402,4,"45,9",D,D,B,A,C
775,2402,4,"63,8",E,D,B,B,C
775,2402,4,,,,,,
775,2402,4,,,,,,
775,2402,4,45,,,,,
775,2402,4,"68,2",D,A,B,A,E
775,2402,4,27,D,E,C,A,B
775,2402,4,"34,4",B,C,E,A,C
775,2402,4,"51,1",D,D,C,A,C
775,2402,4,"53,3",D,D,B,A,B
775,2402,4,"30,3",B,D,C,A,C
775,2402,4,"46,4",A,A,B,A,D
775,2402,4,"55,7",D,D,C,A,E
775,2402,4,"45,9",D,D,C,B,B
775,2402,4,,,,,,
775,2402,4,53,B,F,B,A,C
775,2402,4,0,B,D,B,D,E
775,2402,4,,,,,,
775,2402,4,"56,2",E,E,A,B,B
775,2402,4,"17,4",,,,,
775,2402,4,"34,3",D,C,A,A,B
775,2402,4,"56,2",E,D,A,A,A
775,2402,4,,,,,,
775,2402,4,"25,4",,,,,
775,2402,4,"37,4",E,D,E,A,D
775,2402,4,,,,,,
775,2402,4,48,C,B,E,A,B
775,2402,4,,,,,,
775,2402,4,,,,,,
775,2402,4,,,,,,
775,2402,4,,,,,,
775,2402,4,,,,,,
775,2402,4,,,,,,
775,2402,4,"42,1",C,C,C,A,B
775,2402,4,"48,8",C,A,A,A,C
775,2402,4,"35,2",,,,,
775,2402,4,,,,,,
775,2402,4,"47,4",C,C,C,A,B
775,2402,4,"33,2",E,E,A,D,C
775,2402,4,"48,5",C,C,C,A,B
775,2402,4,,,,,,
775,2402,4,,,,,,
775,2402,4,,,,,,
775,2402,4,"28,6",D,B,A,A,D
775,2402,4,"43,1",E,E,E,B,D
775,2402,4,,,,,,
775,2402,4,"46,2",D,D,E,A,B
775,2402,4,"51,8",,,,,
775,2402,4,"51,9",F,F,C,A,A
775,2402,4,,,,,,
775,2402,4,,,,,,
775,2402,4,,,,,,
778,4004,4,"45,6",D,F,E,A,B
778,4004,4,"41,9",C,E,D,A,E
778,4004,4,25,D,C,D,B,C
778,4004,4,"57,8",E,F,D,B,B
778,4004,4,"58,6",E,E,C,A,B
778,4004,4,"43,1",D,D,C,B,C
778,4004,4,"52,5",C,E,D,B,C
778,4004,4,"43,1",E,D,C,A,B
778,4004,4,"49,7",F,E,C,B,C
778,4004,4,"70,6",D,E,C,B,E
778,4004,4,"54,8",E,E,F,B,C
778,4004,4,"37,9",C,D,C,A,D
778,4004,4,"75,4",D,D,D,B,C
778,4004,4,"43,8",D,C,B,A,C
778,4004,4,"51,6",D,F,D,A,A
778,4004,4,"53,8",E,E,E,B,D
778,4004,4,"54,8",C,F,B,A,C
778,4004,4,"60,9",E,E,D,B,E
778,4004,4,"63,2",D,F,C,C,C
778,4004,4,"65,9",E,D,E,B,B
778,4004,4,"59,7",D,E,E,B,B
778,4004,4,"40,9",E,E,D,B,C
778,4004,4,"61,3",D,C,D,B,A
778,4004,4,"55,6",C,C,C,A,E
778,4004,4,"56,1",E,E,F,B,E
778,4004,4,66,E,E,B,B,C
778,4004,4,"22,7",E,D,E,A,C
778,4004,4,,,,,,
779,3202,4,,C,C,B,A,C
779,3202,4,46,D,F,C,A,D
779,3202,4,,,,,,
779,3202,4,"48,1",D,E,B,A,D
779,3202,4,"60,4",C,C,B,B,E
779,3202,4,,E,E,B,E,B
779,3202,4,,,,,,
779,3202,4,"77,6",E,E,C,B,D
779,3202,4,80,E,C,E,A,C
779,3202,4,0,E,E,G,B,C
779,3202,4,"60,3",D,D,C,B,D
779,3202,4,"75,7",B,D,D,A,E
779,3202,4,"46,9",B,B,E,B,C
779,3202,4,"44,2",C,D,C,A,A
779,3202,4,"51,2",F,F,C,A,C
779,3202,4,"75,2",C,D,A,A,B
779,3202,4,"75,6",D,B,A,A,B
779,3202,4,"68,6",E,F,B,D,E
779,3202,4,"45,6",A,B,D,A,E
779,3202,4,,,,,,
779,3202,4,"60,6",D,E,F,B,D
779,3202,4,"69,2",C,C,A,A,B
779,3202,4,"55,3",E,F,F,A,E
779,3202,4,59,D,C,A,A,C
779,3202,4,"68,2",D,C,B,A,D
779,3202,4,"18,6",B,E,A,D,B
779,3202,4,"46,3",E,E,F,A,E
779,3202,4,"49,8",D,F,D,A,D
779,3202,4,"43,3",C,D,B,A,B
779,3202,4,,B,B,A,A,D
779,3202,4,"18,6",C,D,C,A,D
779,3202,4,"58,3",E,E,D,B,B
779,3202,4,,,,,,
779,3202,4,72,C,E,E,E,B
779,3202,4,"83,7",D,F,F,D,E
779,3202,4,,A,D,A,A,B
779,3202,4,"47,2",B,D,E,A,B
779,3202,4,"44,6",B,B,B,A,B
779,3202,4,,,,,,
779,3202,4,,,,,,
779,3202,4,,,,,,
780,4301,4,"60,2",B,B,A,A,E
780,4301,4,"70,7",F,F,E,A,E
780,4301,4,"56,3",D,F,E,A,C
780,4301,4,46,D,D,B,A,B
780,4301,4,"49,4",C,B,C,B,D
780,4301,4,,,,,,
780,4301,4,"78,6",E,F,E,A,D
780,4301,4,"70,6",F,E,E,B,B
780,4301,4,"45,1",F,F,D,A,C
780,4301,4,"66,1",D,F,B,A,B
780,4301,4,"53,5",D,D,A,A,E
780,4301,4,,,,,,
780,4301,4,,,,,,
849,3202,4,,,,,,
849,3202,4,,,,,,
849,3202,4,,,,,,
849,3202,4,"61,4",D,D,B,A,E
849,3202,4,"61,5",B,C,C,A,D
849,3202,4,,,,,,
849,3202,4,"39,1",B,B,A,E,B
849,3202,4,"60,7",E,E,B,A,D
849,3202,4,,,,,,
849,3202,4,"41,2",B,D,A,A,C
849,3202,4,,C,B,B,A,E
849,3202,4,"44,2",E,B,B,A,C
849,3202,4,"55,7",E,D,A,A,E
849,3202,4,,,,,,
849,3202,4,"35,4",E,D,B,A,B
849,3202,4,"59,6",,,,,
849,3202,4,60,D,D,D,A,E
849,3202,4,"49,1",D,D,C,A,B
849,3202,4,"72,2",B,B,B,A,C
849,3202,4,,,,,,
849,3202,4,,,,,,
849,3202,4,60,D,D,A,A,C
849,3202,4,"49,1",D,D,B,A,C
849,3202,4,,,,,,
849,3202,4,"59,3",E,D,B,B,C
849,3202,4,,,,,,
849,3202,4,,,,,,
849,3202,4,"50,7",D,B,B,A,C
849,3202,4,,,,,,
849,3202,4,"58,7",E,C,D,B,E
849,3202,4,,,,,,
849,3202,4,,,,,,
849,3202,4,"57,2",B,B,B,A,B
849,3202,4,,,,,,
849,3202,4,"70,1",A,D,B,A,E
849,3202,4,,,,,,
849,3202,4,"53,7",,,,,
849,3202,4,"56,4",D,E,C,A,E
849,3202,4,"69,7",D,D,C,A,E
849,3202,4,,,,,,
849,3202,4,"69,9",C,C,B,A,C
849,3202,4,"66,8",B,B,C,A,B
849,3202,4,,D,D,D,A,B
849,3202,4,"50,9",D,B,D,A,C
849,3202,4,"72,1",A,B,A,A,E
849,3202,4,,,,,,
849,3202,4,"63,7",C,D,B,A,C
849,3202,4,,,,,,
849,3202,4,"50,4",F,D,C,A,B
849,3202,4,"74,7",D,C,E,A,E
849,3202,4,"47,3",D,D,D,A,E
849,3202,4,"29,8",D,E,A,A,B
849,3202,4,,,,,,
849,3202,4,,,,,,
849,3202,4,"61,6",D,D,C,A,C
849,3202,4,,D,D,B,A,D
849,3202,4,"44,1",B,B,A,A,D
849,3202,4,"57,2",E,E,B,A,B
849,3202,4,,,,,,
849,3202,4,71,C,D,B,A,D
849,3202,4,"62,1",D,C,B,A,D
849,3202,4,,,,,,
849,3202,4,"46,4",D,D,B,D,B
849,3202,4,"78,5",C,B,B,A,E
849,3202,4,"35,3",E,D,F,A,D
849,3202,4,"57,6",B,B,A,A,B
849,3202,4,,,,,,
849,3202,4,,,,,,
849,3202,4,,,,,,
849,3202,4,45,D,D,B,A,B
849,3202,4,,,,,,
849,3202,4,"68,9",E,F,F,B,D
849,3202,4,"61,4",E,F,E,B,E
849,3202,4,"63,9",D,D,E,A,E
849,3202,4,"50,1",E,D,B,A,B
849,3202,4,"73,6",F,F,E,B,B
849,3202,4,,,,,,
849,3202,4,,,,,,
850,2001,4,"61,1",B,D,B,A,C
850,2001,4,"58,4",F,D,A,A,B
850,2001,4,"43,9",C,C,B,A,D
850,2001,4,"53,9",B,B,C,A,D
850,2001,4,"50,8",B,B,C,A,C
850,2001,4,"49,1",B,C,C,A,B
850,2001,4,"65,5",D,D,B,A,E
850,2001,4,"43,4",E,D,E,B,B
850,2001,4,"74,9",B,B,B,A,B
850,2001,4,"63,4",B,B,C,A,C
850,2001,4,"69,7",A,D,B,A,B
850,2001,4,"48,3",E,C,A,A,C
850,2001,4,"50,4",B,B,B,A,B
850,2001,4,"68,1",C,B,C,A,C
850,2001,4,"57,7",B,B,C,A,B
850,2001,4,"80,3",D,D,B,A,C
850,2001,4,"67,1",B,D,B,A,D
850,2001,4,"55,3",B,A,D,A,D
850,2001,4,45,D,D,C,A,B
850,2001,4,,,,,,
850,2001,4,"67,1",C,D,E,A,C
850,2001,4,"80,6",D,D,C,A,B
850,2001,4,"71,6",D,D,C,A,C
850,2001,4,"56,8",B,C,B,A,D
850,2001,4,"35,5",B,D,C,B,B
850,2001,4,,,,,,
850,2001,4,"37,8",D,D,C,D,C
850,2001,4,"65,6",D,B,B,A,C
850,2001,4,"40,5",B,D,B,B,B
850,2001,4,"62,7",B,C,B,A,C
850,2001,4,"61,5",B,B,B,A,B
850,2001,4,"63,2",E,E,F,D,D
850,2001,4,"53,3",D,D,E,A,B
850,2001,4,78,C,D,C,A,B
850,2001,4,"63,8",C,B,C,A,E
850,2001,4,"49,7",D,E,B,A,D
850,2001,4,"76,3",A,C,B,A,B
850,2001,4,"65,5",C,B,D,B,C
850,2001,4,"83,7",B,B,B,A,B
850,2001,4,"66,1",D,D,C,A,D
850,2001,4,48,E,B,A,A,C
850,2001,4,"21,3",E,D,C,B,B
850,2001,4,,,,,,
850,2001,4,,,,,,
850,2001,4,,,,,,
850,2001,4,54,D,D,D,A,A
850,2001,4,"59,1",F,D,B,B,B
850,2001,4,"65,7",C,E,A,A,D
850,2001,4,"41,9",D,B,B,A,C
850,2001,4,"62,3",D,B,B,A,C
850,2001,4,"60,7",D,B,B,D,A
850,2001,4,,,,,,
850,2001,4,"75,4",D,D,B,A,E
850,2001,4,"78,8",C,C,A,A,E
850,2001,4,"65,9",D,D,A,A,E
850,2001,4,"85,3",D,D,A,A,B
850,2001,4,"59,2",C,D,E,E,B
850,2001,4,,,,,,
850,2001,4,"45,9",B,B,B,A,D
850,2001,4,"77,4",D,D,B,B,C
850,2001,4,"66,7",D,D,B,B,E
850,2001,4,"43,4",B,B,A,A,D
850,2001,4,"51,3",D,E,D,A,C
850,2001,4,"43,5",D,C,C,A,E
850,2001,4,,C,B,B,A,B
850,2001,4,"57,9",B,C,C,A,A
850,2001,4,,B,B,A,A,E
850,2001,4,"75,5",C,C,B,A,D
850,2001,4,"56,5",D,C,A,B,C
850,2001,4,"36,7",B,A,B,A,B
855,3502,4,"75,3",D,D,B,A,B
855,3502,4,,,,,,
855,3502,4,,,,,,
855,3502,4,,,,,,
855,3502,4,"61,5",D,D,B,A,D
855,3502,4,"66,6",A,A,A,A,B
855,3502,4,,,,,,
855,3502,4,,,,,,
855,3502,4,"47,3",B,E,E,A,B
855,3502,4,"55,4",F,F,C,A,C
855,3502,4,"50,8",D,D,B,A,C
855,3502,4,,,,,,
855,3502,4,60,E,D,A,A,B
855,3502,4,,,,,,
855,3502,4,"61,9",D,D,E,B,B
855,3502,4,,,,,,
855,3502,4,,,,,,
